일자,개인투자자,외국인투자자,기관계,금융투자,보험,투신,기타금융,은행,연기금등,사모펀드,국가,기타법인,내외국인
19900205,0,0,0,0,0,0,0,0,0,0,0,0,0
19900203,0,0,0,0,0,0,0,0,0,0,0,0,0
19900202,0,0,0,0,0,0,0,0,0,0,0,0,0
19900201,0,0,0,0,0,0,0,0,0,0,0,0,0
19900131,0,0,0,0,0,0,0,0,0,0,0,0,0
19900130,0,0,0,0,0,0,0,0,0,0,0,0,0
19900129,0,0,0,0,0,0,0,0,0,0,0,0,0
19900125,0,0,0,0,0,0,0,0,0,0,0,0,0
19900124,0,0,0,0,0,0,0,0,0,0,0,0,0
19900123,0,0,0,0,0,0,0,0,0,0,0,0,0
19900122,0,0,0,0,0,0,0,0,0,0,0,0,0
19900120,0,0,0,0,0,0,0,0,0,0,0,0,0
19900119,0,0,0,0,0,0,0,0,0,0,0,0,0
19900118,0,0,0,0,0,0,0,0,0,0,0,0,0
19900117,0,0,0,0,0,0,0,0,0,0,0,0,0
19900116,0,0,0,0,0,0,0,0,0,0,0,0,0
19900115,0,0,0,0,0,0,0,0,0,0,0,0,0
19900113,0,0,0,0,0,0,0,0,0,0,0,0,0
19900112,0,0,0,0,0,0,0,0,0,0,0,0,0
19900111,0,0,0,0,0,0,0,0,0,0,0,0,0
19900110,0,0,0,0,0,0,0,0,0,0,0,0,0
19900109,0,0,0,0,0,0,0,0,0,0,0,0,0
19900108,0,0,0,0,0,0,0,0,0,0,0,0,0
19900106,0,0,0,0,0,0,0,0,0,0,0,0,0
19900105,0,0,0,0,0,0,0,0,0,0,0,0,0
19900104,0,0,0,0,0,0,0,0,0,0,0,0,0
19900103,0,0,0,0,0,0,0,0,0,0,0,0,0
19891226,0,0,0,0,0,0,0,0,0,0,0,0,0
19891223,0,0,0,0,0,0,0,0,0,0,0,0,0
19891222,0,0,0,0,0,0,0,0,0,0,0,0,0
19891221,0,0,0,0,0,0,0,0,0,0,0,0,0
19891220,0,0,0,0,0,0,0,0,0,0,0,0,0
19891219,0,0,0,0,0,0,0,0,0,0,0,0,0
19891218,0,0,0,0,0,0,0,0,0,0,0,0,0
19891216,0,0,0,0,0,0,0,0,0,0,0,0,0
19891215,0,0,0,0,0,0,0,0,0,0,0,0,0
19891214,0,0,0,0,0,0,0,0,0,0,0,0,0
19891213,0,0,0,0,0,0,0,0,0,0,0,0,0
19891212,0,0,0,0,0,0,0,0,0,0,0,0,0
19891211,0,0,0,0,0,0,0,0,0,0,0,0,0
19891209,0,0,0,0,0,0,0,0,0,0,0,0,0
19891208,0,0,0,0,0,0,0,0,0,0,0,0,0
19891207,0,0,0,0,0,0,0,0,0,0,0,0,0
19891206,0,0,0,0,0,0,0,0,0,0,0,0,0
19891205,0,0,0,0,0,0,0,0,0,0,0,0,0
19891204,0,0,0,0,0,0,0,0,0,0,0,0,0
19891202,0,0,0,0,0,0,0,0,0,0,0,0,0
19891201,0,0,0,0,0,0,0,0,0,0,0,0,0
19891130,0,0,0,0,0,0,0,0,0,0,0,0,0
19891129,0,0,0,0,0,0,0,0,0,0,0,0,0
19891128,0,0,0,0,0,0,0,0,0,0,0,0,0
19891127,0,0,0,0,0,0,0,0,0,0,0,0,0
19891125,0,0,0,0,0,0,0,0,0,0,0,0,0
19891124,0,0,0,0,0,0,0,0,0,0,0,0,0
19891123,0,0,0,0,0,0,0,0,0,0,0,0,0
19891122,0,0,0,0,0,0,0,0,0,0,0,0,0
19891121,0,0,0,0,0,0,0,0,0,0,0,0,0
19891120,0,0,0,0,0,0,0,0,0,0,0,0,0
19891118,0,0,0,0,0,0,0,0,0,0,0,0,0
19891117,0,0,0,0,0,0,0,0,0,0,0,0,0
19891116,0,0,0,0,0,0,0,0,0,0,0,0,0
19891115,0,0,0,0,0,0,0,0,0,0,0,0,0
19891114,0,0,0,0,0,0,0,0,0,0,0,0,0
19891113,0,0,0,0,0,0,0,0,0,0,0,0,0
19891111,0,0,0,0,0,0,0,0,0,0,0,0,0
19891110,0,0,0,0,0,0,0,0,0,0,0,0,0
19891109,0,0,0,0,0,0,0,0,0,0,0,0,0
19891108,0,0,0,0,0,0,0,0,0,0,0,0,0
19891107,0,0,0,0,0,0,0,0,0,0,0,0,0
19891106,0,0,0,0,0,0,0,0,0,0,0,0,0
19891104,0,0,0,0,0,0,0,0,0,0,0,0,0
19891103,0,0,0,0,0,0,0,0,0,0,0,0,0
19891102,0,0,0,0,0,0,0,0,0,0,0,0,0
19891101,0,0,0,0,0,0,0,0,0,0,0,0,0
19891031,0,0,0,0,0,0,0,0,0,0,0,0,0
19891030,0,0,0,0,0,0,0,0,0,0,0,0,0
19891028,0,0,0,0,0,0,0,0,0,0,0,0,0
19891027,0,0,0,0,0,0,0,0,0,0,0,0,0
19891026,0,0,0,0,0,0,0,0,0,0,0,0,0
19891025,0,0,0,0,0,0,0,0,0,0,0,0,0
19891024,0,0,0,0,0,0,0,0,0,0,0,0,0
19891023,0,0,0,0,0,0,0,0,0,0,0,0,0
19891021,0,0,0,0,0,0,0,0,0,0,0,0,0
19891020,0,0,0,0,0,0,0,0,0,0,0,0,0
19891019,0,0,0,0,0,0,0,0,0,0,0,0,0
19891018,0,0,0,0,0,0,0,0,0,0,0,0,0
19891017,0,0,0,0,0,0,0,0,0,0,0,0,0
19891016,0,0,0,0,0,0,0,0,0,0,0,0,0
19891014,0,0,0,0,0,0,0,0,0,0,0,0,0
19891013,0,0,0,0,0,0,0,0,0,0,0,0,0
19891012,0,0,0,0,0,0,0,0,0,0,0,0,0
19891011,0,0,0,0,0,0,0,0,0,0,0,0,0
19891010,0,0,0,0,0,0,0,0,0,0,0,0,0
19891007,0,0,0,0,0,0,0,0,0,0,0,0,0
19891006,0,0,0,0,0,0,0,0,0,0,0,0,0
19891005,0,0,0,0,0,0,0,0,0,0,0,0,0
19891004,0,0,0,0,0,0,0,0,0,0,0,0,0
19890930,0,0,0,0,0,0,0,0,0,0,0,0,0
19890929,0,0,0,0,0,0,0,0,0,0,0,0,0
19890928,0,0,0,0,0,0,0,0,0,0,0,0,0
19890927,0,0,0,0,0,0,0,0,0,0,0,0,0
19890926,0,0,0,0,0,0,0,0,0,0,0,0,0
19890925,0,0,0,0,0,0,0,0,0,0,0,0,0
19890923,0,0,0,0,0,0,0,0,0,0,0,0,0
19890922,0,0,0,0,0,0,0,0,0,0,0,0,0
19890921,0,0,0,0,0,0,0,0,0,0,0,0,0
19890920,0,0,0,0,0,0,0,0,0,0,0,0,0
19890919,0,0,0,0,0,0,0,0,0,0,0,0,0
19890918,0,0,0,0,0,0,0,0,0,0,0,0,0
19890916,0,0,0,0,0,0,0,0,0,0,0,0,0
19890912,0,0,0,0,0,0,0,0,0,0,0,0,0
19890911,0,0,0,0,0,0,0,0,0,0,0,0,0
19890909,0,0,0,0,0,0,0,0,0,0,0,0,0
19890908,0,0,0,0,0,0,0,0,0,0,0,0,0
19890907,0,0,0,0,0,0,0,0,0,0,0,0,0
19890906,0,0,0,0,0,0,0,0,0,0,0,0,0
19890905,0,0,0,0,0,0,0,0,0,0,0,0,0
19890904,0,0,0,0,0,0,0,0,0,0,0,0,0
19890902,0,0,0,0,0,0,0,0,0,0,0,0,0
19890901,0,0,0,0,0,0,0,0,0,0,0,0,0
19890831,0,0,0,0,0,0,0,0,0,0,0,0,0
19890830,0,0,0,0,0,0,0,0,0,0,0,0,0
19890829,0,0,0,0,0,0,0,0,0,0,0,0,0
19890828,0,0,0,0,0,0,0,0,0,0,0,0,0
19890826,0,0,0,0,0,0,0,0,0,0,0,0,0
19890825,0,0,0,0,0,0,0,0,0,0,0,0,0
19890824,0,0,0,0,0,0,0,0,0,0,0,0,0
19890823,0,0,0,0,0,0,0,0,0,0,0,0,0
19890822,0,0,0,0,0,0,0,0,0,0,0,0,0
19890821,0,0,0,0,0,0,0,0,0,0,0,0,0
19890819,0,0,0,0,0,0,0,0,0,0,0,0,0
19890818,0,0,0,0,0,0,0,0,0,0,0,0,0
19890817,0,0,0,0,0,0,0,0,0,0,0,0,0
19890816,0,0,0,0,0,0,0,0,0,0,0,0,0
19890814,0,0,0,0,0,0,0,0,0,0,0,0,0
19890812,0,0,0,0,0,0,0,0,0,0,0,0,0
19890811,0,0,0,0,0,0,0,0,0,0,0,0,0
19890810,0,0,0,0,0,0,0,0,0,0,0,0,0
19890809,0,0,0,0,0,0,0,0,0,0,0,0,0
19890808,0,0,0,0,0,0,0,0,0,0,0,0,0
19890807,0,0,0,0,0,0,0,0,0,0,0,0,0
19890805,0,0,0,0,0,0,0,0,0,0,0,0,0
19890804,0,0,0,0,0,0,0,0,0,0,0,0,0
19890803,0,0,0,0,0,0,0,0,0,0,0,0,0
19890802,0,0,0,0,0,0,0,0,0,0,0,0,0
19890801,0,0,0,0,0,0,0,0,0,0,0,0,0
19890731,0,0,0,0,0,0,0,0,0,0,0,0,0
19890729,0,0,0,0,0,0,0,0,0,0,0,0,0
19890728,0,0,0,0,0,0,0,0,0,0,0,0,0
19890727,0,0,0,0,0,0,0,0,0,0,0,0,0
19890726,0,0,0,0,0,0,0,0,0,0,0,0,0
19890725,0,0,0,0,0,0,0,0,0,0,0,0,0
19890724,0,0,0,0,0,0,0,0,0,0,0,0,0
19890722,0,0,0,0,0,0,0,0,0,0,0,0,0
19890721,0,0,0,0,0,0,0,0,0,0,0,0,0
19890720,0,0,0,0,0,0,0,0,0,0,0,0,0
19890719,0,0,0,0,0,0,0,0,0,0,0,0,0
19890718,0,0,0,0,0,0,0,0,0,0,0,0,0
19890715,0,0,0,0,0,0,0,0,0,0,0,0,0
19890714,0,0,0,0,0,0,0,0,0,0,0,0,0
19890713,0,0,0,0,0,0,0,0,0,0,0,0,0
19890712,0,0,0,0,0,0,0,0,0,0,0,0,0
19890711,0,0,0,0,0,0,0,0,0,0,0,0,0
19890710,0,0,0,0,0,0,0,0,0,0,0,0,0
19890708,0,0,0,0,0,0,0,0,0,0,0,0,0
19890707,0,0,0,0,0,0,0,0,0,0,0,0,0
19890706,0,0,0,0,0,0,0,0,0,0,0,0,0
19890705,0,0,0,0,0,0,0,0,0,0,0,0,0
19890704,0,0,0,0,0,0,0,0,0,0,0,0,0
19890703,0,0,0,0,0,0,0,0,0,0,0,0,0
19890701,0,0,0,0,0,0,0,0,0,0,0,0,0
19890630,0,0,0,0,0,0,0,0,0,0,0,0,0
19890629,0,0,0,0,0,0,0,0,0,0,0,0,0
19890628,0,0,0,0,0,0,0,0,0,0,0,0,0
19890627,0,0,0,0,0,0,0,0,0,0,0,0,0
19890626,0,0,0,0,0,0,0,0,0,0,0,0,0
19890624,0,0,0,0,0,0,0,0,0,0,0,0,0
19890623,0,0,0,0,0,0,0,0,0,0,0,0,0
19890622,0,0,0,0,0,0,0,0,0,0,0,0,0
19890621,0,0,0,0,0,0,0,0,0,0,0,0,0
19890620,0,0,0,0,0,0,0,0,0,0,0,0,0
19890619,0,0,0,0,0,0,0,0,0,0,0,0,0
19890617,0,0,0,0,0,0,0,0,0,0,0,0,0
19890616,0,0,0,0,0,0,0,0,0,0,0,0,0
19890615,0,0,0,0,0,0,0,0,0,0,0,0,0
19890614,0,0,0,0,0,0,0,0,0,0,0,0,0
19890613,0,0,0,0,0,0,0,0,0,0,0,0,0
19890612,0,0,0,0,0,0,0,0,0,0,0,0,0
19890610,0,0,0,0,0,0,0,0,0,0,0,0,0
19890609,0,0,0,0,0,0,0,0,0,0,0,0,0
19890608,0,0,0,0,0,0,0,0,0,0,0,0,0
19890607,0,0,0,0,0,0,0,0,0,0,0,0,0
19890605,0,0,0,0,0,0,0,0,0,0,0,0,0
19890603,0,0,0,0,0,0,0,0,0,0,0,0,0
19890602,0,0,0,0,0,0,0,0,0,0,0,0,0
19890601,0,0,0,0,0,0,0,0,0,0,0,0,0
19890531,0,0,0,0,0,0,0,0,0,0,0,0,0
19890530,0,0,0,0,0,0,0,0,0,0,0,0,0
19890529,0,0,0,0,0,0,0,0,0,0,0,0,0
19890527,0,0,0,0,0,0,0,0,0,0,0,0,0
19890526,0,0,0,0,0,0,0,0,0,0,0,0,0
19890525,0,0,0,0,0,0,0,0,0,0,0,0,0
19890524,0,0,0,0,0,0,0,0,0,0,0,0,0
19890523,0,0,0,0,0,0,0,0,0,0,0,0,0
19890522,0,0,0,0,0,0,0,0,0,0,0,0,0
19890520,0,0,0,0,0,0,0,0,0,0,0,0,0
19890519,0,0,0,0,0,0,0,0,0,0,0,0,0
19890518,0,0,0,0,0,0,0,0,0,0,0,0,0
19890517,0,0,0,0,0,0,0,0,0,0,0,0,0
19890516,0,0,0,0,0,0,0,0,0,0,0,0,0
19890515,0,0,0,0,0,0,0,0,0,0,0,0,0
19890513,0,0,0,0,0,0,0,0,0,0,0,0,0
19890511,0,0,0,0,0,0,0,0,0,0,0,0,0
19890510,0,0,0,0,0,0,0,0,0,0,0,0,0
19890509,0,0,0,0,0,0,0,0,0,0,0,0,0
19890508,0,0,0,0,0,0,0,0,0,0,0,0,0
19890506,0,0,0,0,0,0,0,0,0,0,0,0,0
19890504,0,0,0,0,0,0,0,0,0,0,0,0,0
19890503,0,0,0,0,0,0,0,0,0,0,0,0,0
19890502,0,0,0,0,0,0,0,0,0,0,0,0,0
19890501,0,0,0,0,0,0,0,0,0,0,0,0,0
19890429,0,0,0,0,0,0,0,0,0,0,0,0,0
19890428,0,0,0,0,0,0,0,0,0,0,0,0,0
19890427,0,0,0,0,0,0,0,0,0,0,0,0,0
19890426,0,0,0,0,0,0,0,0,0,0,0,0,0
19890425,0,0,0,0,0,0,0,0,0,0,0,0,0
19890424,0,0,0,0,0,0,0,0,0,0,0,0,0
19890422,0,0,0,0,0,0,0,0,0,0,0,0,0
19890421,0,0,0,0,0,0,0,0,0,0,0,0,0
19890420,0,0,0,0,0,0,0,0,0,0,0,0,0
19890419,0,0,0,0,0,0,0,0,0,0,0,0,0
19890418,0,0,0,0,0,0,0,0,0,0,0,0,0
19890417,0,0,0,0,0,0,0,0,0,0,0,0,0
19890415,0,0,0,0,0,0,0,0,0,0,0,0,0
19890414,0,0,0,0,0,0,0,0,0,0,0,0,0
19890413,0,0,0,0,0,0,0,0,0,0,0,0,0
19890412,0,0,0,0,0,0,0,0,0,0,0,0,0
19890411,0,0,0,0,0,0,0,0,0,0,0,0,0
19890410,0,0,0,0,0,0,0,0,0,0,0,0,0
19890408,0,0,0,0,0,0,0,0,0,0,0,0,0
19890407,0,0,0,0,0,0,0,0,0,0,0,0,0
19890406,0,0,0,0,0,0,0,0,0,0,0,0,0
19890404,0,0,0,0,0,0,0,0,0,0,0,0,0
19890403,0,0,0,0,0,0,0,0,0,0,0,0,0
19890401,0,0,0,0,0,0,0,0,0,0,0,0,0
19890331,0,0,0,0,0,0,0,0,0,0,0,0,0
19890330,0,0,0,0,0,0,0,0,0,0,0,0,0
19890329,0,0,0,0,0,0,0,0,0,0,0,0,0
19890328,0,0,0,0,0,0,0,0,0,0,0,0,0
19890327,0,0,0,0,0,0,0,0,0,0,0,0,0
19890325,0,0,0,0,0,0,0,0,0,0,0,0,0
19890324,0,0,0,0,0,0,0,0,0,0,0,0,0
19890323,0,0,0,0,0,0,0,0,0,0,0,0,0
19890322,0,0,0,0,0,0,0,0,0,0,0,0,0
19890321,0,0,0,0,0,0,0,0,0,0,0,0,0
19890320,0,0,0,0,0,0,0,0,0,0,0,0,0
19890318,0,0,0,0,0,0,0,0,0,0,0,0,0
19890317,0,0,0,0,0,0,0,0,0,0,0,0,0
19890316,0,0,0,0,0,0,0,0,0,0,0,0,0
19890315,0,0,0,0,0,0,0,0,0,0,0,0,0
19890314,0,0,0,0,0,0,0,0,0,0,0,0,0
19890313,0,0,0,0,0,0,0,0,0,0,0,0,0
19890311,0,0,0,0,0,0,0,0,0,0,0,0,0
19890309,0,0,0,0,0,0,0,0,0,0,0,0,0
19890308,0,0,0,0,0,0,0,0,0,0,0,0,0
19890307,0,0,0,0,0,0,0,0,0,0,0,0,0
19890306,0,0,0,0,0,0,0,0,0,0,0,0,0
19890304,0,0,0,0,0,0,0,0,0,0,0,0,0
19890303,0,0,0,0,0,0,0,0,0,0,0,0,0
19890302,0,0,0,0,0,0,0,0,0,0,0,0,0
19890228,0,0,0,0,0,0,0,0,0,0,0,0,0
19890227,0,0,0,0,0,0,0,0,0,0,0,0,0
19890225,0,0,0,0,0,0,0,0,0,0,0,0,0
19890224,0,0,0,0,0,0,0,0,0,0,0,0,0
19890223,0,0,0,0,0,0,0,0,0,0,0,0,0
19890222,0,0,0,0,0,0,0,0,0,0,0,0,0
19890221,0,0,0,0,0,0,0,0,0,0,0,0,0
19890220,0,0,0,0,0,0,0,0,0,0,0,0,0
19890218,0,0,0,0,0,0,0,0,0,0,0,0,0
19890217,0,0,0,0,0,0,0,0,0,0,0,0,0
19890216,0,0,0,0,0,0,0,0,0,0,0,0,0
19890215,0,0,0,0,0,0,0,0,0,0,0,0,0
19890214,0,0,0,0,0,0,0,0,0,0,0,0,0
19890213,0,0,0,0,0,0,0,0,0,0,0,0,0
19890211,0,0,0,0,0,0,0,0,0,0,0,0,0
19890210,0,0,0,0,0,0,0,0,0,0,0,0,0
19890209,0,0,0,0,0,0,0,0,0,0,0,0,0
19890208,0,0,0,0,0,0,0,0,0,0,0,0,0
19890204,0,0,0,0,0,0,0,0,0,0,0,0,0
19890203,0,0,0,0,0,0,0,0,0,0,0,0,0
19890202,0,0,0,0,0,0,0,0,0,0,0,0,0
19890201,0,0,0,0,0,0,0,0,0,0,0,0,0
19890131,0,0,0,0,0,0,0,0,0,0,0,0,0
19890130,0,0,0,0,0,0,0,0,0,0,0,0,0
19890128,0,0,0,0,0,0,0,0,0,0,0,0,0
19890127,0,0,0,0,0,0,0,0,0,0,0,0,0
19890126,0,0,0,0,0,0,0,0,0,0,0,0,0
19890125,0,0,0,0,0,0,0,0,0,0,0,0,0
19890124,0,0,0,0,0,0,0,0,0,0,0,0,0
19890123,0,0,0,0,0,0,0,0,0,0,0,0,0
19890121,0,0,0,0,0,0,0,0,0,0,0,0,0
19890120,0,0,0,0,0,0,0,0,0,0,0,0,0
19890119,0,0,0,0,0,0,0,0,0,0,0,0,0
19890118,0,0,0,0,0,0,0,0,0,0,0,0,0
19890117,0,0,0,0,0,0,0,0,0,0,0,0,0
19890116,0,0,0,0,0,0,0,0,0,0,0,0,0
19890114,0,0,0,0,0,0,0,0,0,0,0,0,0
19890113,0,0,0,0,0,0,0,0,0,0,0,0,0
19890112,0,0,0,0,0,0,0,0,0,0,0,0,0
19890111,0,0,0,0,0,0,0,0,0,0,0,0,0
19890110,0,0,0,0,0,0,0,0,0,0,0,0,0
19890109,0,0,0,0,0,0,0,0,0,0,0,0,0
19890107,0,0,0,0,0,0,0,0,0,0,0,0,0
19890106,0,0,0,0,0,0,0,0,0,0,0,0,0
19890105,0,0,0,0,0,0,0,0,0,0,0,0,0
19890104,0,0,0,0,0,0,0,0,0,0,0,0,0
19881226,0,0,0,0,0,0,0,0,0,0,0,0,0
19881224,0,0,0,0,0,0,0,0,0,0,0,0,0
19881223,0,0,0,0,0,0,0,0,0,0,0,0,0
19881222,0,0,0,0,0,0,0,0,0,0,0,0,0
19881221,0,0,0,0,0,0,0,0,0,0,0,0,0
19881220,0,0,0,0,0,0,0,0,0,0,0,0,0
19881219,0,0,0,0,0,0,0,0,0,0,0,0,0
19881217,0,0,0,0,0,0,0,0,0,0,0,0,0
19881216,0,0,0,0,0,0,0,0,0,0,0,0,0
19881215,0,0,0,0,0,0,0,0,0,0,0,0,0
19881214,0,0,0,0,0,0,0,0,0,0,0,0,0
19881213,0,0,0,0,0,0,0,0,0,0,0,0,0
19881212,0,0,0,0,0,0,0,0,0,0,0,0,0
19881210,0,0,0,0,0,0,0,0,0,0,0,0,0
19881209,0,0,0,0,0,0,0,0,0,0,0,0,0
19881208,0,0,0,0,0,0,0,0,0,0,0,0,0
19881207,0,0,0,0,0,0,0,0,0,0,0,0,0
19881206,0,0,0,0,0,0,0,0,0,0,0,0,0
19881205,0,0,0,0,0,0,0,0,0,0,0,0,0
19881203,0,0,0,0,0,0,0,0,0,0,0,0,0
19881202,0,0,0,0,0,0,0,0,0,0,0,0,0
19881201,0,0,0,0,0,0,0,0,0,0,0,0,0
19881130,0,0,0,0,0,0,0,0,0,0,0,0,0
19881129,0,0,0,0,0,0,0,0,0,0,0,0,0
19881128,0,0,0,0,0,0,0,0,0,0,0,0,0
19881126,0,0,0,0,0,0,0,0,0,0,0,0,0
19881125,0,0,0,0,0,0,0,0,0,0,0,0,0
19881124,0,0,0,0,0,0,0,0,0,0,0,0,0
19881123,0,0,0,0,0,0,0,0,0,0,0,0,0
19881122,0,0,0,0,0,0,0,0,0,0,0,0,0
19881121,0,0,0,0,0,0,0,0,0,0,0,0,0
19881119,0,0,0,0,0,0,0,0,0,0,0,0,0
19881118,0,0,0,0,0,0,0,0,0,0,0,0,0
19881117,0,0,0,0,0,0,0,0,0,0,0,0,0
19881116,0,0,0,0,0,0,0,0,0,0,0,0,0
19881115,0,0,0,0,0,0,0,0,0,0,0,0,0
19881114,0,0,0,0,0,0,0,0,0,0,0,0,0
19881112,0,0,0,0,0,0,0,0,0,0,0,0,0
19881111,0,0,0,0,0,0,0,0,0,0,0,0,0
19881110,0,0,0,0,0,0,0,0,0,0,0,0,0
19881109,0,0,0,0,0,0,0,0,0,0,0,0,0
19881108,0,0,0,0,0,0,0,0,0,0,0,0,0
19881107,0,0,0,0,0,0,0,0,0,0,0,0,0
19881105,0,0,0,0,0,0,0,0,0,0,0,0,0
19881104,0,0,0,0,0,0,0,0,0,0,0,0,0
19881103,0,0,0,0,0,0,0,0,0,0,0,0,0
19881102,0,0,0,0,0,0,0,0,0,0,0,0,0
19881101,0,0,0,0,0,0,0,0,0,0,0,0,0
19881031,0,0,0,0,0,0,0,0,0,0,0,0,0
19881029,0,0,0,0,0,0,0,0,0,0,0,0,0
19881028,0,0,0,0,0,0,0,0,0,0,0,0,0
19881027,0,0,0,0,0,0,0,0,0,0,0,0,0
19881026,0,0,0,0,0,0,0,0,0,0,0,0,0
19881025,0,0,0,0,0,0,0,0,0,0,0,0,0
19881024,0,0,0,0,0,0,0,0,0,0,0,0,0
19881022,0,0,0,0,0,0,0,0,0,0,0,0,0
19881021,0,0,0,0,0,0,0,0,0,0,0,0,0
19881020,0,0,0,0,0,0,0,0,0,0,0,0,0
19881019,0,0,0,0,0,0,0,0,0,0,0,0,0
19881018,0,0,0,0,0,0,0,0,0,0,0,0,0
19881017,0,0,0,0,0,0,0,0,0,0,0,0,0
19881015,0,0,0,0,0,0,0,0,0,0,0,0,0
19881014,0,0,0,0,0,0,0,0,0,0,0,0,0
19881013,0,0,0,0,0,0,0,0,0,0,0,0,0
19881012,0,0,0,0,0,0,0,0,0,0,0,0,0
19881011,0,0,0,0,0,0,0,0,0,0,0,0,0
19881010,0,0,0,0,0,0,0,0,0,0,0,0,0
19881008,0,0,0,0,0,0,0,0,0,0,0,0,0
19881007,0,0,0,0,0,0,0,0,0,0,0,0,0
19881006,0,0,0,0,0,0,0,0,0,0,0,0,0
19881005,0,0,0,0,0,0,0,0,0,0,0,0,0
19881004,0,0,0,0,0,0,0,0,0,0,0,0,0
19880930,0,0,0,0,0,0,0,0,0,0,0,0,0
19880929,0,0,0,0,0,0,0,0,0,0,0,0,0
19880928,0,0,0,0,0,0,0,0,0,0,0,0,0
19880927,0,0,0,0,0,0,0,0,0,0,0,0,0
19880924,0,0,0,0,0,0,0,0,0,0,0,0,0
19880923,0,0,0,0,0,0,0,0,0,0,0,0,0
19880922,0,0,0,0,0,0,0,0,0,0,0,0,0
19880921,0,0,0,0,0,0,0,0,0,0,0,0,0
19880920,0,0,0,0,0,0,0,0,0,0,0,0,0
19880919,0,0,0,0,0,0,0,0,0,0,0,0,0
19880916,0,0,0,0,0,0,0,0,0,0,0,0,0
19880915,0,0,0,0,0,0,0,0,0,0,0,0,0
19880914,0,0,0,0,0,0,0,0,0,0,0,0,0
19880913,0,0,0,0,0,0,0,0,0,0,0,0,0
19880912,0,0,0,0,0,0,0,0,0,0,0,0,0
19880910,0,0,0,0,0,0,0,0,0,0,0,0,0
19880909,0,0,0,0,0,0,0,0,0,0,0,0,0
19880908,0,0,0,0,0,0,0,0,0,0,0,0,0
19880907,0,0,0,0,0,0,0,0,0,0,0,0,0
19880906,0,0,0,0,0,0,0,0,0,0,0,0,0
19880905,0,0,0,0,0,0,0,0,0,0,0,0,0
19880903,0,0,0,0,0,0,0,0,0,0,0,0,0
19880902,0,0,0,0,0,0,0,0,0,0,0,0,0
19880901,0,0,0,0,0,0,0,0,0,0,0,0,0
19880831,0,0,0,0,0,0,0,0,0,0,0,0,0
19880830,0,0,0,0,0,0,0,0,0,0,0,0,0
19880829,0,0,0,0,0,0,0,0,0,0,0,0,0
19880827,0,0,0,0,0,0,0,0,0,0,0,0,0
19880826,0,0,0,0,0,0,0,0,0,0,0,0,0
19880825,0,0,0,0,0,0,0,0,0,0,0,0,0
19880824,0,0,0,0,0,0,0,0,0,0,0,0,0
19880823,0,0,0,0,0,0,0,0,0,0,0,0,0
19880822,0,0,0,0,0,0,0,0,0,0,0,0,0
19880820,0,0,0,0,0,0,0,0,0,0,0,0,0
19880819,0,0,0,0,0,0,0,0,0,0,0,0,0
19880818,0,0,0,0,0,0,0,0,0,0,0,0,0
19880817,0,0,0,0,0,0,0,0,0,0,0,0,0
19880816,0,0,0,0,0,0,0,0,0,0,0,0,0
19880813,0,0,0,0,0,0,0,0,0,0,0,0,0
19880812,0,0,0,0,0,0,0,0,0,0,0,0,0
19880811,0,0,0,0,0,0,0,0,0,0,0,0,0
19880810,0,0,0,0,0,0,0,0,0,0,0,0,0
19880809,0,0,0,0,0,0,0,0,0,0,0,0,0
19880808,0,0,0,0,0,0,0,0,0,0,0,0,0
19880806,0,0,0,0,0,0,0,0,0,0,0,0,0
19880805,0,0,0,0,0,0,0,0,0,0,0,0,0
19880804,0,0,0,0,0,0,0,0,0,0,0,0,0
19880803,0,0,0,0,0,0,0,0,0,0,0,0,0
19880802,0,0,0,0,0,0,0,0,0,0,0,0,0
19880801,0,0,0,0,0,0,0,0,0,0,0,0,0
19880730,0,0,0,0,0,0,0,0,0,0,0,0,0
19880729,0,0,0,0,0,0,0,0,0,0,0,0,0
19880728,0,0,0,0,0,0,0,0,0,0,0,0,0
19880727,0,0,0,0,0,0,0,0,0,0,0,0,0
19880726,0,0,0,0,0,0,0,0,0,0,0,0,0
19880725,0,0,0,0,0,0,0,0,0,0,0,0,0
19880723,0,0,0,0,0,0,0,0,0,0,0,0,0
19880722,0,0,0,0,0,0,0,0,0,0,0,0,0
19880721,0,0,0,0,0,0,0,0,0,0,0,0,0
19880720,0,0,0,0,0,0,0,0,0,0,0,0,0
19880719,0,0,0,0,0,0,0,0,0,0,0,0,0
19880718,0,0,0,0,0,0,0,0,0,0,0,0,0
19880716,0,0,0,0,0,0,0,0,0,0,0,0,0
19880715,0,0,0,0,0,0,0,0,0,0,0,0,0
19880714,0,0,0,0,0,0,0,0,0,0,0,0,0
19880713,0,0,0,0,0,0,0,0,0,0,0,0,0
19880712,0,0,0,0,0,0,0,0,0,0,0,0,0
19880711,0,0,0,0,0,0,0,0,0,0,0,0,0
19880709,0,0,0,0,0,0,0,0,0,0,0,0,0
19880708,0,0,0,0,0,0,0,0,0,0,0,0,0
19880707,0,0,0,0,0,0,0,0,0,0,0,0,0
19880706,0,0,0,0,0,0,0,0,0,0,0,0,0
19880705,0,0,0,0,0,0,0,0,0,0,0,0,0
19880704,0,0,0,0,0,0,0,0,0,0,0,0,0
19880702,0,0,0,0,0,0,0,0,0,0,0,0,0
19880701,0,0,0,0,0,0,0,0,0,0,0,0,0
